id_performance;id_employe;date_evaluation;score;objectifs_atteints
775;65;01/07/2023;69;VRAI
776;65;01/10/2023;52;VRAI
777;65;01/01/2024;90;VRAI
778;65;01/04/2024;75;FAUX
779;65;01/07/2024;72;VRAI
780;65;01/10/2024;70;FAUX
781;66;01/01/2022;58;VRAI
782;66;01/04/2022;77;VRAI
783;66;01/07/2022;66;FAUX
784;66;01/10/2022;85;VRAI
785;66;01/01/2023;67;VRAI
786;66;01/04/2023;58;VRAI
787;66;01/07/2023;89;VRAI
788;66;01/10/2023;94;VRAI
789;66;01/01/2024;92;FAUX
790;66;01/04/2024;95;FAUX
791;66;01/07/2024;82;FAUX
792;66;01/10/2024;85;VRAI
793;67;01/01/2022;90;FAUX
794;67;01/04/2022;85;FAUX
795;67;01/07/2022;90;VRAI
796;67;01/10/2022;93;VRAI
797;67;01/01/2023;61;FAUX
798;67;01/04/2023;67;FAUX
799;67;01/07/2023;93;FAUX
800;67;01/10/2023;86;VRAI
801;67;01/01/2024;69;VRAI
802;67;01/04/2024;61;VRAI
803;67;01/07/2024;74;VRAI
804;67;01/10/2024;58;FAUX
805;68;01/01/2022;99;FAUX
806;68;01/04/2022;74;VRAI
807;68;01/07/2022;81;VRAI
808;68;01/10/2022;63;VRAI
809;68;01/01/2023;66;VRAI
810;68;01/04/2023;57;VRAI
811;68;01/07/2023;54;VRAI
812;68;01/10/2023;84;VRAI
813;68;01/01/2024;72;VRAI
814;68;01/04/2024;79;FAUX
815;68;01/07/2024;65;VRAI
816;68;01/10/2024;51;FAUX
817;69;01/01/2022;95;VRAI
818;69;01/04/2022;75;FAUX
819;69;01/07/2022;74;FAUX
820;69;01/10/2022;64;FAUX
821;69;01/01/2023;96;FAUX
822;69;01/04/2023;65;FAUX
823;69;01/07/2023;78;FAUX
824;69;01/10/2023;96;VRAI
825;69;01/01/2024;64;VRAI
826;69;01/04/2024;57;FAUX
827;69;01/07/2024;51;VRAI
828;69;01/10/2024;59;VRAI
829;70;01/01/2022;72;VRAI
830;70;01/04/2022;57;FAUX
831;70;01/07/2022;72;FAUX
832;70;01/10/2022;63;VRAI
833;70;01/01/2023;91;VRAI
834;70;01/04/2023;50;FAUX
835;70;01/07/2023;81;VRAI
836;70;01/10/2023;98;FAUX
837;70;01/01/2024;66;VRAI
838;70;01/04/2024;72;FAUX
839;70;01/07/2024;81;FAUX
840;70;01/10/2024;64;VRAI
841;71;01/01/2022;51;FAUX
842;71;01/04/2022;68;FAUX
843;71;01/07/2022;94;FAUX
844;71;01/10/2022;60;VRAI
845;71;01/01/2023;71;VRAI
846;71;01/04/2023;59;VRAI
847;71;01/07/2023;76;FAUX
848;71;01/10/2023;58;FAUX
849;71;01/01/2024;77;VRAI
850;71;01/04/2024;66;VRAI
851;71;01/07/2024;93;FAUX
852;71;01/10/2024;86;FAUX
853;72;01/01/2022;78;FAUX
854;72;01/04/2022;96;FAUX
855;72;01/07/2022;88;VRAI
856;72;01/10/2022;55;FAUX
857;72;01/01/2023;61;VRAI
858;72;01/04/2023;63;FAUX
859;72;01/07/2023;59;FAUX
860;72;01/10/2023;69;VRAI
861;72;01/01/2024;80;VRAI
862;72;01/04/2024;90;FAUX
863;72;01/07/2024;59;FAUX
864;72;01/10/2024;88;FAUX
865;73;01/01/2022;79;VRAI
866;73;01/04/2022;52;FAUX
867;73;01/07/2022;92;VRAI
868;73;01/10/2022;70;FAUX
869;73;01/01/2023;86;FAUX
870;73;01/04/2023;61;FAUX
871;73;01/07/2023;96;VRAI
872;73;01/10/2023;88;FAUX
873;73;01/01/2024;77;VRAI
874;73;01/04/2024;94;VRAI
875;73;01/07/2024;89;FAUX
876;73;01/10/2024;71;FAUX
877;74;01/01/2022;75;FAUX
878;74;01/04/2022;82;FAUX
879;74;01/07/2022;71;VRAI
880;74;01/10/2022;99;VRAI
881;74;01/01/2023;67;VRAI
882;74;01/04/2023;99;FAUX
883;74;01/07/2023;57;FAUX
884;74;01/10/2023;79;VRAI
885;74;01/01/2024;72;FAUX
886;74;01/04/2024;71;FAUX
887;74;01/07/2024;92;VRAI
888;74;01/10/2024;94;VRAI
889;75;01/01/2022;80;VRAI
890;75;01/04/2022;58;VRAI
891;75;01/07/2022;52;VRAI
892;75;01/10/2022;82;VRAI
893;75;01/01/2023;80;FAUX
894;75;01/04/2023;83;FAUX
895;75;01/07/2023;84;VRAI
896;75;01/10/2023;81;FAUX
897;75;01/01/2024;94;VRAI
898;75;01/04/2024;82;FAUX
899;75;01/07/2024;68;VRAI
900;75;01/10/2024;77;VRAI
901;76;01/01/2022;70;FAUX
902;76;01/04/2022;83;FAUX
903;76;01/07/2022;64;FAUX
904;76;01/10/2022;68;VRAI
905;76;01/01/2023;64;FAUX
906;76;01/04/2023;58;VRAI
907;76;01/07/2023;69;FAUX
908;76;01/10/2023;87;FAUX
909;76;01/01/2024;67;FAUX
910;76;01/04/2024;58;FAUX
911;76;01/07/2024;55;FAUX
912;76;01/10/2024;77;FAUX
913;77;01/01/2022;73;VRAI
914;77;01/04/2022;62;VRAI
915;77;01/07/2022;61;VRAI
916;77;01/10/2022;68;VRAI
917;77;01/01/2023;76;FAUX
918;77;01/04/2023;68;FAUX
919;77;01/07/2023;75;VRAI
920;77;01/10/2023;77;FAUX
921;77;01/01/2024;67;FAUX
922;77;01/04/2024;85;FAUX
923;77;01/07/2024;78;VRAI
924;77;01/10/2024;53;FAUX
925;78;01/01/2022;94;VRAI
926;78;01/04/2022;78;FAUX
927;78;01/07/2022;59;VRAI
928;78;01/10/2022;80;VRAI
929;78;01/01/2023;96;FAUX
930;78;01/04/2023;74;VRAI
931;78;01/07/2023;55;FAUX
932;78;01/10/2023;57;VRAI
933;78;01/01/2024;76;VRAI
934;78;01/04/2024;67;FAUX
935;78;01/07/2024;50;VRAI
936;78;01/10/2024;97;VRAI
937;79;01/01/2022;52;VRAI
938;79;01/04/2022;53;VRAI
939;79;01/07/2022;86;VRAI
940;79;01/10/2022;64;FAUX
941;79;01/01/2023;87;FAUX
942;79;01/04/2023;68;FAUX
943;79;01/07/2023;96;FAUX
944;79;01/10/2023;88;FAUX
945;79;01/01/2024;87;FAUX
946;79;01/04/2024;98;VRAI
947;79;01/07/2024;68;FAUX
948;79;01/10/2024;54;VRAI
949;80;01/01/2022;80;VRAI
950;80;01/04/2022;68;VRAI
951;80;01/07/2022;88;FAUX
952;80;01/10/2022;83;VRAI
953;80;01/01/2023;72;FAUX
954;80;01/04/2023;94;FAUX
955;80;01/07/2023;55;FAUX
956;80;01/10/2023;90;FAUX
957;80;01/01/2024;76;VRAI
958;80;01/04/2024;54;VRAI
959;80;01/07/2024;66;FAUX
960;80;01/10/2024;56;VRAI
961;81;01/01/2022;96;VRAI
962;81;01/04/2022;64;FAUX
963;81;01/07/2022;62;VRAI
964;81;01/10/2022;94;FAUX
965;81;01/01/2023;71;FAUX
966;81;01/04/2023;73;VRAI
967;81;01/07/2023;58;FAUX
968;81;01/10/2023;53;VRAI
969;81;01/01/2024;95;FAUX
970;81;01/04/2024;67;VRAI
971;81;01/07/2024;65;VRAI
972;81;01/10/2024;78;VRAI
973;82;01/01/2022;59;VRAI
974;82;01/04/2022;80;FAUX
975;82;01/07/2022;52;FAUX
976;82;01/10/2022;63;FAUX
977;82;01/01/2023;74;VRAI
978;82;01/04/2023;51;FAUX
979;82;01/07/2023;63;FAUX
980;82;01/10/2023;97;VRAI
981;82;01/01/2024;85;FAUX
982;82;01/04/2024;73;VRAI
983;82;01/07/2024;86;FAUX
984;82;01/10/2024;79;VRAI
985;83;01/01/2022;88;VRAI
986;83;01/04/2022;64;FAUX
987;83;01/07/2022;50;FAUX
988;83;01/10/2022;53;VRAI
989;83;01/01/2023;50;VRAI
990;83;01/04/2023;99;FAUX
991;83;01/07/2023;71;VRAI
992;83;01/10/2023;59;VRAI
993;83;01/01/2024;66;FAUX
994;83;01/04/2024;96;FAUX
995;83;01/07/2024;97;VRAI
996;83;01/10/2024;62;VRAI
997;84;01/01/2022;60;VRAI
998;84;01/04/2022;55;VRAI
999;84;01/07/2022;55;VRAI
1000;84;01/10/2022;71;FAUX
1001;84;01/01/2023;80;FAUX
1002;84;01/04/2023;86;VRAI
1003;84;01/07/2023;76;FAUX
1004;84;01/10/2023;63;FAUX
1005;84;01/01/2024;96;FAUX
1006;84;01/04/2024;54;FAUX
1007;84;01/07/2024;85;FAUX
1008;84;01/10/2024;83;FAUX
1009;85;01/01/2022;56;FAUX
1010;85;01/04/2022;97;FAUX
1011;85;01/07/2022;99;VRAI
1012;85;01/10/2022;79;VRAI
1013;85;01/01/2023;62;VRAI
1014;85;01/04/2023;50;VRAI
1015;85;01/07/2023;82;FAUX
1016;85;01/10/2023;74;FAUX
1017;85;01/01/2024;62;VRAI
1018;85;01/04/2024;77;VRAI
1019;85;01/07/2024;86;VRAI
1020;85;01/10/2024;90;FAUX
1021;86;01/01/2022;98;FAUX
1022;86;01/04/2022;57;VRAI
1023;86;01/07/2022;96;FAUX
1024;86;01/10/2022;50;FAUX
1025;86;01/01/2023;54;FAUX
1026;86;01/04/2023;55;VRAI
1027;86;01/07/2023;50;VRAI
1028;86;01/10/2023;50;FAUX
1029;86;01/01/2024;91;FAUX
1030;86;01/04/2024;52;VRAI
1031;86;01/07/2024;68;FAUX
1032;86;01/10/2024;92;VRAI
1033;87;01/01/2022;99;FAUX
1034;87;01/04/2022;58;FAUX
1035;87;01/07/2022;66;FAUX
1036;87;01/10/2022;95;FAUX
1037;87;01/01/2023;66;VRAI
1038;87;01/04/2023;61;FAUX
1039;87;01/07/2023;69;FAUX
1040;87;01/10/2023;52;VRAI
1041;87;01/01/2024;99;FAUX
1042;87;01/04/2024;66;FAUX
1043;87;01/07/2024;86;FAUX
1044;87;01/10/2024;91;VRAI
1045;88;01/01/2022;82;FAUX
1046;88;01/04/2022;60;VRAI
1047;88;01/07/2022;69;FAUX
1048;88;01/10/2022;73;VRAI
1049;88;01/01/2023;65;FAUX
1050;88;01/04/2023;83;VRAI
1051;88;01/07/2023;73;FAUX
1052;88;01/10/2023;58;FAUX
1053;88;01/01/2024;61;VRAI
1054;88;01/04/2024;74;FAUX
1055;88;01/07/2024;64;FAUX
1056;88;01/10/2024;76;FAUX
1057;89;01/01/2022;59;VRAI
1058;89;01/04/2022;80;VRAI
1059;89;01/07/2022;61;FAUX
1060;89;01/10/2022;80;FAUX
1061;89;01/01/2023;81;VRAI
1062;89;01/04/2023;94;VRAI
1063;89;01/07/2023;95;VRAI
1064;89;01/10/2023;59;FAUX
1065;89;01/01/2024;56;FAUX
1066;89;01/04/2024;76;FAUX
1067;89;01/07/2024;74;VRAI
1068;89;01/10/2024;60;FAUX
1069;90;01/01/2022;69;FAUX
1070;90;01/04/2022;66;VRAI
1071;90;01/07/2022;60;FAUX
1072;90;01/10/2022;84;VRAI
1073;90;01/01/2023;87;FAUX
1074;90;01/04/2023;92;FAUX
1075;90;01/07/2023;76;VRAI
1076;90;01/10/2023;95;VRAI
1077;90;01/01/2024;84;FAUX
1078;90;01/04/2024;65;FAUX
1079;90;01/07/2024;70;FAUX
1080;90;01/10/2024;85;VRAI
1081;91;01/01/2022;66;VRAI
1082;91;01/04/2022;75;FAUX
1083;91;01/07/2022;77;VRAI
1084;91;01/10/2022;93;FAUX
1085;91;01/01/2023;92;VRAI
1086;91;01/04/2023;51;VRAI
1087;91;01/07/2023;89;FAUX
1088;91;01/10/2023;70;VRAI
1089;91;01/01/2024;58;VRAI
1090;91;01/04/2024;60;VRAI
1091;91;01/07/2024;65;FAUX
1092;91;01/10/2024;51;FAUX
1093;92;01/01/2022;93;FAUX
1094;92;01/04/2022;92;FAUX
1095;92;01/07/2022;91;VRAI
1096;92;01/10/2022;66;VRAI
1097;92;01/01/2023;73;VRAI
1098;92;01/04/2023;79;FAUX
1099;92;01/07/2023;62;VRAI
1100;92;01/10/2023;56;VRAI
1101;92;01/01/2024;68;VRAI
1102;92;01/04/2024;89;FAUX
1103;92;01/07/2024;67;VRAI
1104;92;01/10/2024;72;FAUX
1105;93;01/01/2022;99;FAUX
1106;93;01/04/2022;60;VRAI
1107;93;01/07/2022;82;FAUX
1108;93;01/10/2022;65;VRAI
1109;93;01/01/2023;82;FAUX
1110;93;01/04/2023;56;FAUX
1111;93;01/07/2023;80;VRAI
1112;93;01/10/2023;97;FAUX
1113;93;01/01/2024;95;VRAI
1114;93;01/04/2024;63;FAUX
1115;93;01/07/2024;92;FAUX
1116;93;01/10/2024;68;VRAI
1117;94;01/01/2022;75;FAUX
1118;94;01/04/2022;92;VRAI
1119;94;01/07/2022;58;FAUX
1120;94;01/10/2022;66;VRAI
1121;94;01/01/2023;61;VRAI
1122;94;01/04/2023;54;VRAI
1123;94;01/07/2023;85;VRAI
1124;94;01/10/2023;85;VRAI
1125;94;01/01/2024;73;VRAI
1126;94;01/04/2024;66;VRAI
1127;94;01/07/2024;75;FAUX
1128;94;01/10/2024;94;FAUX
1129;95;01/01/2022;50;VRAI
1130;95;01/04/2022;68;VRAI
1131;95;01/07/2022;67;VRAI
1132;95;01/10/2022;52;VRAI
1133;95;01/01/2023;98;FAUX
1134;95;01/04/2023;81;FAUX
1135;95;01/07/2023;89;VRAI
1136;95;01/10/2023;54;FAUX
1137;95;01/01/2024;77;VRAI
1138;95;01/04/2024;53;VRAI
1139;95;01/07/2024;66;FAUX
1140;95;01/10/2024;52;FAUX
1141;96;01/01/2022;96;FAUX
1142;96;01/04/2022;72;FAUX
1143;96;01/07/2022;50;VRAI
1144;96;01/10/2022;80;VRAI
1145;96;01/01/2023;93;VRAI
1146;96;01/04/2023;52;VRAI
1147;96;01/07/2023;86;VRAI
1148;96;01/10/2023;78;VRAI
1149;96;01/01/2024;82;FAUX
1150;96;01/04/2024;78;FAUX
1151;96;01/07/2024;75;FAUX
1152;96;01/10/2024;98;FAUX
1153;97;01/01/2022;99;VRAI
1154;97;01/04/2022;82;FAUX
1155;97;01/07/2022;97;VRAI
1156;97;01/10/2022;72;VRAI
1157;97;01/01/2023;90;VRAI
1158;97;01/04/2023;53;VRAI
1159;97;01/07/2023;86;VRAI
1160;97;01/10/2023;80;VRAI
1161;97;01/01/2024;75;VRAI
1162;97;01/04/2024;84;FAUX
1163;97;01/07/2024;73;VRAI
1164;97;01/10/2024;90;VRAI
1165;98;01/01/2022;96;VRAI
1166;98;01/04/2022;52;VRAI
1167;98;01/07/2022;68;FAUX
1168;98;01/10/2022;98;FAUX
1169;98;01/01/2023;63;VRAI
1170;98;01/04/2023;63;FAUX
1171;98;01/07/2023;65;VRAI
1172;98;01/10/2023;62;FAUX
1173;98;01/01/2024;98;FAUX
1174;98;01/04/2024;87;VRAI
1175;98;01/07/2024;82;VRAI
1176;98;01/10/2024;78;VRAI
1177;99;01/01/2022;55;VRAI
1178;99;01/04/2022;65;VRAI
1179;99;01/07/2022;74;FAUX
1180;99;01/10/2022;95;VRAI
1181;99;01/01/2023;62;FAUX
1182;99;01/04/2023;59;FAUX
1183;99;01/07/2023;59;VRAI
1184;99;01/10/2023;80;VRAI
1185;99;01/01/2024;52;VRAI
1186;99;01/04/2024;99;FAUX
1187;99;01/07/2024;83;VRAI
1188;99;01/10/2024;77;VRAI
1189;100;01/01/2022;72;VRAI
1190;100;01/04/2022;81;VRAI
1191;100;01/07/2022;82;FAUX
1192;100;01/10/2022;82;FAUX
1193;100;01/01/2023;54;FAUX
1194;100;01/04/2023;52;VRAI
1195;100;01/07/2023;56;FAUX
1196;100;01/10/2023;71;VRAI
1197;100;01/01/2024;72;FAUX
1198;100;01/04/2024;67;FAUX
1199;100;01/07/2024;56;VRAI
1200;100;01/10/2024;54;VRAI
1201;101;01/01/2022;77;VRAI
1202;101;01/04/2022;57;VRAI
1203;101;01/07/2022;53;FAUX
1204;101;01/10/2022;54;VRAI
1205;101;01/01/2023;54;FAUX
1206;101;01/04/2023;83;FAUX
1207;101;01/07/2023;75;VRAI
1208;101;01/10/2023;53;VRAI
1209;101;01/01/2024;75;VRAI
1210;101;01/04/2024;82;FAUX
1211;101;01/07/2024;69;FAUX
1212;101;01/10/2024;70;VRAI
1213;102;01/01/2022;75;VRAI
1214;102;01/04/2022;67;FAUX
1215;102;01/07/2022;80;FAUX
1216;102;01/10/2022;91;FAUX
1217;102;01/01/2023;50;FAUX
1218;102;01/04/2023;58;VRAI
1219;102;01/07/2023;75;VRAI
1220;102;01/10/2023;91;VRAI
1221;102;01/01/2024;65;FAUX
1222;102;01/04/2024;99;FAUX
1223;102;01/07/2024;52;FAUX
1224;102;01/10/2024;82;FAUX
1225;103;01/01/2022;73;VRAI
1226;103;01/04/2022;62;FAUX
1227;103;01/07/2022;56;FAUX
1228;103;01/10/2022;70;VRAI
1229;103;01/01/2023;74;VRAI
1230;103;01/04/2023;71;VRAI
1231;103;01/07/2023;82;FAUX
1232;103;01/10/2023;70;VRAI
1233;103;01/01/2024;69;FAUX
1234;103;01/04/2024;91;VRAI
1235;103;01/07/2024;58;VRAI
1236;103;01/10/2024;74;VRAI
1237;104;01/01/2022;51;VRAI
1238;104;01/04/2022;95;FAUX
1239;104;01/07/2022;91;VRAI
1240;104;01/10/2022;91;VRAI
1241;104;01/01/2023;55;VRAI
1242;104;01/04/2023;74;FAUX
1243;104;01/07/2023;53;FAUX
1244;104;01/10/2023;69;VRAI
1245;104;01/01/2024;72;VRAI
1246;104;01/04/2024;67;FAUX
1247;104;01/07/2024;85;FAUX
1248;104;01/10/2024;57;VRAI
1249;105;01/01/2022;80;VRAI
1250;105;01/04/2022;94;VRAI
1251;105;01/07/2022;82;VRAI
1252;105;01/10/2022;94;FAUX
1253;105;01/01/2023;71;FAUX
1254;105;01/04/2023;75;FAUX
1255;105;01/07/2023;73;FAUX
1256;105;01/10/2023;84;VRAI
1257;105;01/01/2024;81;VRAI
1258;105;01/04/2024;82;VRAI
1259;105;01/07/2024;61;VRAI
1260;105;01/10/2024;73;FAUX
1261;106;01/01/2022;81;VRAI
1262;106;01/04/2022;87;FAUX
1263;106;01/07/2022;71;FAUX
1264;106;01/10/2022;68;FAUX
1265;106;01/01/2023;69;FAUX
1266;106;01/04/2023;63;VRAI
1267;106;01/07/2023;59;FAUX
1268;106;01/10/2023;53;VRAI
1269;106;01/01/2024;77;VRAI
1270;106;01/04/2024;92;FAUX
1271;106;01/07/2024;82;FAUX
1272;106;01/10/2024;68;VRAI
1273;107;01/01/2022;71;VRAI
1274;107;01/04/2022;58;VRAI
1275;107;01/07/2022;76;VRAI
1276;107;01/10/2022;93;VRAI
1277;107;01/01/2023;94;FAUX
1278;107;01/04/2023;65;FAUX
1279;107;01/07/2023;82;VRAI
1280;107;01/10/2023;61;FAUX
1281;107;01/01/2024;90;VRAI
1282;107;01/04/2024;54;VRAI
1283;107;01/07/2024;65;FAUX
1284;107;01/10/2024;98;FAUX
1285;108;01/01/2022;50;VRAI
1286;108;01/04/2022;57;VRAI
1287;108;01/07/2022;74;FAUX
1288;108;01/10/2022;54;VRAI
1289;108;01/01/2023;89;VRAI
1290;108;01/04/2023;67;FAUX
1291;108;01/07/2023;80;VRAI
1292;108;01/10/2023;96;FAUX
1293;108;01/01/2024;88;FAUX
1294;108;01/04/2024;65;VRAI
1295;108;01/07/2024;87;VRAI
1296;108;01/10/2024;56;FAUX
1297;109;01/01/2022;92;VRAI
1298;109;01/04/2022;97;VRAI
1299;109;01/07/2022;81;FAUX
1300;109;01/10/2022;71;VRAI
1301;109;01/01/2023;65;FAUX
1302;109;01/04/2023;78;FAUX
1303;109;01/07/2023;61;VRAI
1304;109;01/10/2023;86;FAUX
1305;109;01/01/2024;76;VRAI
1306;109;01/04/2024;62;FAUX
1307;109;01/07/2024;54;FAUX
1308;109;01/10/2024;90;VRAI
1309;110;01/01/2022;84;VRAI
1310;110;01/04/2022;71;FAUX
1311;110;01/07/2022;93;VRAI
1312;110;01/10/2022;90;FAUX
1313;110;01/01/2023;99;VRAI
1314;110;01/04/2023;88;VRAI
1315;110;01/07/2023;85;VRAI
1316;110;01/10/2023;66;FAUX
1317;110;01/01/2024;83;FAUX
1318;110;01/04/2024;52;VRAI
1319;110;01/07/2024;63;VRAI
1320;110;01/10/2024;72;VRAI
1321;111;01/01/2022;79;FAUX
1322;111;01/04/2022;94;VRAI
1323;111;01/07/2022;72;VRAI
1324;111;01/10/2022;59;VRAI
1325;111;01/01/2023;62;FAUX
1326;111;01/04/2023;90;FAUX
1327;111;01/07/2023;86;VRAI
1328;111;01/10/2023;71;FAUX
1329;111;01/01/2024;66;VRAI
1330;111;01/04/2024;85;VRAI
1331;111;01/07/2024;58;FAUX
1332;111;01/10/2024;51;FAUX
1333;112;01/01/2022;99;VRAI
1334;112;01/04/2022;71;VRAI
1335;112;01/07/2022;62;FAUX
1336;112;01/10/2022;50;VRAI
1337;112;01/01/2023;61;FAUX
1338;112;01/04/2023;62;VRAI
1339;112;01/07/2023;90;VRAI
1340;112;01/10/2023;56;VRAI
1341;112;01/01/2024;73;VRAI
1342;112;01/04/2024;54;VRAI
1343;112;01/07/2024;66;FAUX
1344;112;01/10/2024;58;FAUX
1345;113;01/01/2022;74;VRAI
1346;113;01/04/2022;65;VRAI
1347;113;01/07/2022;51;FAUX
1348;113;01/10/2022;65;VRAI
1349;113;01/01/2023;64;VRAI
1350;113;01/04/2023;62;FAUX
1351;113;01/07/2023;94;VRAI
1352;113;01/10/2023;95;FAUX
1353;113;01/01/2024;92;FAUX
1354;113;01/04/2024;85;FAUX
1355;113;01/07/2024;59;VRAI
1356;113;01/10/2024;82;VRAI
1357;114;01/01/2022;54;VRAI
1358;114;01/04/2022;50;VRAI
1359;114;01/07/2022;89;VRAI
1360;114;01/10/2022;52;VRAI
1361;114;01/01/2023;85;VRAI
1362;114;01/04/2023;64;FAUX
1363;114;01/07/2023;52;VRAI
1364;114;01/10/2023;79;VRAI
1365;114;01/01/2024;67;VRAI
1366;114;01/04/2024;92;VRAI
1367;114;01/07/2024;87;FAUX
1368;114;01/10/2024;50;VRAI
1369;115;01/01/2022;59;FAUX
1370;115;01/04/2022;80;VRAI
1371;115;01/07/2022;52;FAUX
1372;115;01/10/2022;92;VRAI
1373;115;01/01/2023;82;VRAI
1374;115;01/04/2023;92;VRAI
1375;115;01/07/2023;94;FAUX
1376;115;01/10/2023;65;FAUX
1377;115;01/01/2024;82;FAUX
1378;115;01/04/2024;62;VRAI
1379;115;01/07/2024;54;VRAI
1380;115;01/10/2024;63;VRAI
1381;116;01/01/2022;72;FAUX
1382;116;01/04/2022;89;FAUX
1383;116;01/07/2022;88;FAUX
1384;116;01/10/2022;68;VRAI
1385;116;01/01/2023;53;FAUX
1386;116;01/04/2023;68;VRAI
1387;116;01/07/2023;80;VRAI
1388;116;01/10/2023;62;FAUX
1389;116;01/01/2024;95;FAUX
1390;116;01/04/2024;59;FAUX
1391;116;01/07/2024;80;VRAI
1392;116;01/10/2024;72;VRAI
1393;117;01/01/2022;55;FAUX
1394;117;01/04/2022;51;VRAI
1395;117;01/07/2022;62;VRAI
1396;117;01/10/2022;99;FAUX
1397;117;01/01/2023;68;VRAI
1398;117;01/04/2023;89;FAUX
1399;117;01/07/2023;71;FAUX
1400;117;01/10/2023;78;FAUX
1401;117;01/01/2024;89;FAUX
1402;117;01/04/2024;97;VRAI
1403;117;01/07/2024;60;VRAI
1404;117;01/10/2024;92;FAUX
1405;118;01/01/2022;57;FAUX
1406;118;01/04/2022;53;VRAI
1407;118;01/07/2022;57;VRAI
1408;118;01/10/2022;75;FAUX
1409;118;01/01/2023;65;VRAI
1410;118;01/04/2023;55;VRAI
1411;118;01/07/2023;70;FAUX
1412;118;01/10/2023;68;FAUX
1413;118;01/01/2024;57;FAUX
1414;118;01/04/2024;73;FAUX
1415;118;01/07/2024;93;VRAI
1416;118;01/10/2024;75;VRAI
1417;119;01/01/2022;81;FAUX
1418;119;01/04/2022;90;FAUX
1419;119;01/07/2022;74;FAUX
1420;119;01/10/2022;93;VRAI
1421;119;01/01/2023;51;FAUX
1422;119;01/04/2023;50;FAUX
1423;119;01/07/2023;61;VRAI
1424;119;01/10/2023;85;VRAI
1425;119;01/01/2024;77;FAUX
1426;119;01/04/2024;82;FAUX
1427;119;01/07/2024;95;FAUX
1428;119;01/10/2024;74;VRAI
1429;120;01/01/2022;67;FAUX
1430;120;01/04/2022;67;FAUX
1431;120;01/07/2022;65;VRAI
1432;120;01/10/2022;97;FAUX
1433;120;01/01/2023;62;VRAI
1434;120;01/04/2023;92;FAUX
1435;120;01/07/2023;56;VRAI
1436;120;01/10/2023;99;FAUX
1437;120;01/01/2024;71;VRAI
1438;120;01/04/2024;62;VRAI
1439;120;01/07/2024;72;FAUX
1440;120;01/10/2024;78;FAUX
1441;121;01/01/2022;50;VRAI
1442;121;01/04/2022;97;VRAI
1443;121;01/07/2022;84;VRAI
1444;121;01/10/2022;59;VRAI
1445;121;01/01/2023;86;VRAI
1446;121;01/04/2023;95;VRAI
1447;121;01/07/2023;94;VRAI
1448;121;01/10/2023;59;FAUX
1449;121;01/01/2024;55;FAUX
1450;121;01/04/2024;85;VRAI
1451;121;01/07/2024;93;FAUX
1452;121;01/10/2024;96;FAUX
1453;122;01/01/2022;56;FAUX
1454;122;01/04/2022;72;VRAI
1455;122;01/07/2022;95;FAUX
1456;122;01/10/2022;62;VRAI
1457;122;01/01/2023;70;VRAI
1458;122;01/04/2023;68;VRAI
1459;122;01/07/2023;82;FAUX
1460;122;01/10/2023;91;VRAI
1461;122;01/01/2024;76;FAUX
1462;122;01/04/2024;90;VRAI
1463;122;01/07/2024;77;FAUX
1464;122;01/10/2024;55;VRAI
1465;123;01/01/2022;93;VRAI
1466;123;01/04/2022;82;FAUX
1467;123;01/07/2022;73;VRAI
1468;123;01/10/2022;90;FAUX
1469;123;01/01/2023;62;VRAI
1470;123;01/04/2023;61;VRAI
1471;123;01/07/2023;86;VRAI
1472;123;01/10/2023;77;FAUX
1473;123;01/01/2024;79;FAUX
1474;123;01/04/2024;93;VRAI
1475;123;01/07/2024;84;FAUX
1476;123;01/10/2024;88;VRAI
1477;124;01/01/2022;67;VRAI
1478;124;01/04/2022;74;FAUX
1479;124;01/07/2022;80;VRAI
1480;124;01/10/2022;51;VRAI
1481;124;01/01/2023;88;VRAI
1482;124;01/04/2023;92;VRAI
1483;124;01/07/2023;81;FAUX
1484;124;01/10/2023;66;FAUX
1485;124;01/01/2024;88;VRAI
1486;124;01/04/2024;91;FAUX
1487;124;01/07/2024;84;FAUX
1488;124;01/10/2024;61;VRAI
1489;125;01/01/2022;60;VRAI
1490;125;01/04/2022;93;VRAI
1491;125;01/07/2022;53;VRAI
1492;125;01/10/2022;97;FAUX
1493;125;01/01/2023;69;FAUX
1494;125;01/04/2023;80;FAUX
1495;125;01/07/2023;87;VRAI
1496;125;01/10/2023;96;VRAI
1497;125;01/01/2024;52;VRAI
1498;125;01/04/2024;71;FAUX
1499;125;01/07/2024;66;FAUX
1500;125;01/10/2024;63;VRAI
1501;126;01/01/2022;84;FAUX
1502;126;01/04/2022;62;VRAI
1503;126;01/07/2022;92;FAUX
1504;126;01/10/2022;96;VRAI
1505;126;01/01/2023;65;FAUX
1506;126;01/04/2023;56;VRAI
1507;126;01/07/2023;85;VRAI
1508;126;01/10/2023;79;FAUX
1509;126;01/01/2024;90;VRAI
1510;126;01/04/2024;64;FAUX
1511;126;01/07/2024;89;VRAI
1512;126;01/10/2024;92;VRAI
1513;127;01/01/2022;51;FAUX
1514;127;01/04/2022;97;VRAI
1515;127;01/07/2022;62;FAUX
1516;127;01/10/2022;90;VRAI
1517;127;01/01/2023;92;VRAI
1518;127;01/04/2023;80;FAUX
1519;127;01/07/2023;91;VRAI
1520;127;01/10/2023;93;VRAI
1521;127;01/01/2024;55;FAUX
